"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2003,7,"OO","SkyWest Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",31.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,73.00,73.00,0.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","MTJ","Montrose/Delta, CO: Montrose Regional",154.00,18.00,11.00,4.00,0.00,0.00,3.00,1.00,0.00,824.00,578.00,185.00,0.00,0.00,61.00,
2003,7,"OO","SkyWest Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",212.00,14.00,12.00,0.00,0.00,0.00,2.00,2.00,0.00,662.00,552.00,0.00,0.00,0.00,110.00,
2003,7,"OO","SkyWest Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",93.00,12.00,6.00,2.00,2.00,0.00,2.00,1.00,0.00,542.00,256.00,149.00,87.00,0.00,50.00,
2003,7,"OO","SkyWest Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",62.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,257.00,257.00,0.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","ONT","Ontario, CA: Ontario International",301.00,8.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,350.00,331.00,0.00,0.00,0.00,19.00,
2003,7,"OO","SkyWest Airlines Inc.","OXR","Oxnard/Ventura, CA: Oxnard",152.00,6.00,5.00,0.00,0.00,0.00,1.00,1.00,0.00,186.00,128.00,0.00,0.00,0.00,58.00,
2003,7,"OO","SkyWest Airlines Inc.","PDX","Portland, OR: Portland International",581.00,20.00,14.00,2.00,0.00,1.00,3.00,3.00,0.00,648.00,524.00,40.00,0.00,21.00,63.00,
2003,7,"OO","SkyWest Airlines Inc.","PFN","Panama City, FL: Bay County",12.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,130.00,0.00,130.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",581.00,35.00,29.00,4.00,1.00,0.00,1.00,6.00,0.00,1288.00,925.00,300.00,26.00,0.00,37.00,
2003,7,"OO","SkyWest Airlines Inc.","PIH","Pocatello, ID: Pocatello Regional",157.00,9.00,7.00,2.00,0.00,0.00,0.00,0.00,4.00,275.00,149.00,126.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","PSC","Pasco/Kennewick/Richland, WA: Tri Cities",188.00,13.00,10.00,3.00,0.00,0.00,0.00,2.00,0.00,600.00,440.00,160.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",397.00,33.00,10.00,8.00,5.00,0.00,10.00,4.00,0.00,1795.00,384.00,542.00,474.00,0.00,395.00,
2003,7,"OO","SkyWest Airlines Inc.","PUB","Pueblo, CO: Pueblo Memorial",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","RAP","Rapid City, SD: Rapid City Regional",280.00,21.00,13.00,6.00,0.00,0.00,2.00,2.00,0.00,950.00,598.00,244.00,0.00,0.00,108.00,
2003,7,"OO","SkyWest Airlines Inc.","RDD","Redding, CA: Redding Municipal",185.00,7.00,6.00,1.00,0.00,0.00,0.00,2.00,0.00,238.00,203.00,35.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","RDM","Bend/Redmond, OR: Roberts Field",208.00,6.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,218.00,181.00,0.00,0.00,0.00,37.00,
2003,7,"OO","SkyWest Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",370.00,36.00,27.00,2.00,4.00,0.00,3.00,1.00,0.00,1058.00,835.00,79.00,77.00,0.00,67.00,
2003,7,"OO","SkyWest Airlines Inc.","SAN","San Diego, CA: San Diego International",632.00,53.00,27.00,9.00,1.00,1.00,15.00,3.00,0.00,2136.00,1171.00,378.00,22.00,17.00,548.00,
2003,7,"OO","SkyWest Airlines Inc.","SAT","San Antonio, TX: San Antonio International",150.00,20.00,8.00,8.00,2.00,0.00,2.00,4.00,0.00,620.00,248.00,260.00,75.00,0.00,37.00,
2003,7,"OO","SkyWest Airlines Inc.","SBA","Santa Barbara, CA: Santa Barbara Municipal",636.00,47.00,28.00,3.00,5.00,0.00,11.00,6.00,0.00,1879.00,1118.00,107.00,266.00,0.00,388.00,
2003,7,"OO","SkyWest Airlines Inc.","SBP","San Luis Obispo, CA: San Luis County Regional",310.00,7.00,6.00,0.00,0.00,0.00,1.00,1.00,1.00,300.00,258.00,0.00,0.00,0.00,42.00,
2003,7,"OO","SkyWest Airlines Inc.","SDF","Louisville, KY: Louisville Muhammad Ali International",53.00,7.00,5.00,1.00,0.00,0.00,1.00,0.00,0.00,335.00,266.00,38.00,0.00,0.00,31.00,
2003,7,"OO","SkyWest Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",376.00,28.00,20.00,1.00,1.00,0.00,6.00,2.00,0.00,721.00,546.00,19.00,17.00,0.00,139.00,
2003,7,"OO","SkyWest Airlines Inc.","SFO","San Francisco, CA: San Francisco International",2810.00,296.00,117.00,14.00,116.00,6.00,43.00,18.00,1.00,11560.00,4249.00,539.00,5035.00,130.00,1607.00,
2003,7,"OO","SkyWest Airlines Inc.","SGF","Springfield, MO: Springfield-Branson National",31.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,78.00,78.00,0.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","SGU","St. George, UT: St George Regional",243.00,25.00,14.00,8.00,0.00,1.00,2.00,0.00,0.00,1042.00,583.00,402.00,0.00,18.00,39.00,
2003,7,"OO","SkyWest Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",393.00,23.00,19.00,1.00,0.00,0.00,3.00,2.00,0.00,813.00,673.00,29.00,0.00,0.00,111.00,
2003,7,"OO","SkyWest Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",5153.00,309.00,168.00,41.00,34.00,7.00,59.00,40.00,0.00,13580.00,7873.00,2362.00,1267.00,175.00,1903.00,
2003,7,"OO","SkyWest Airlines Inc.","SMF","Sacramento, CA: Sacramento International",497.00,28.00,19.00,1.00,3.00,0.00,5.00,6.00,3.00,1254.00,892.00,16.00,169.00,0.00,177.00,
2003,7,"OO","SkyWest Airlines Inc.","SMX","Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",180.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,28.00,0.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",242.00,8.00,6.00,0.00,0.00,0.00,2.00,2.00,0.00,300.00,257.00,0.00,0.00,0.00,43.00,
2003,7,"OO","SkyWest Airlines Inc.","SUN","Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",336.00,13.00,10.00,3.00,0.00,0.00,0.00,0.00,0.00,482.00,363.00,119.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","TLH","Tallahassee, FL: Tallahassee International",62.00,10.00,7.00,1.00,0.00,0.00,2.00,0.00,0.00,330.00,154.00,113.00,0.00,0.00,63.00,
2003,7,"OO","SkyWest Airlines Inc.","TUL","Tulsa, OK: Tulsa International",88.00,7.00,6.00,0.00,0.00,0.00,1.00,0.00,0.00,210.00,173.00,0.00,0.00,0.00,37.00,
2003,7,"OO","SkyWest Airlines Inc.","TUS","Tucson, AZ: Tucson International",371.00,33.00,24.00,1.00,2.00,1.00,5.00,1.00,0.00,1192.00,820.00,72.00,68.00,28.00,204.00,
2003,7,"OO","SkyWest Airlines Inc.","TWF","Twin Falls, ID: Joslin Field - Magic Valley Regional",154.00,9.00,6.00,2.00,1.00,0.00,0.00,0.00,1.00,279.00,204.00,57.00,18.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","TYS","Knoxville, TN: McGhee Tyson",62.00,14.00,10.00,1.00,3.00,0.00,0.00,1.00,0.00,756.00,278.00,152.00,326.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","VCT","Victoria, TX: Victoria Regional",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","VIS","Visalia, CA: Visalia Municipal",61.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",9.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,16.00,16.00,0.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","WYS","West Yellowstone, MT: Yellowstone",93.00,2.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,114.00,114.00,0.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","YUM","Yuma, AZ: Yuma MCAS/Yuma International",92.00,4.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,119.00,102.00,0.00,17.00,0.00,0.00,
2003,7,"RU","ExpressJet Airlines Inc.","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",67.00,9.00,2.00,0.97,2.18,0.00,3.85,2.00,0.00,536.00,53.00,175.00,76.00,0.00,232.00,
2003,7,"RU","ExpressJet Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",30.00,8.00,1.00,0.48,4.79,0.00,1.72,0.00,0.00,378.00,48.00,14.00,230.00,0.00,86.00,
2003,7,"RU","ExpressJet Airlines Inc.","ACK","Nantucket, MA: Nantucket Memorial",79.00,23.00,4.08,1.95,11.42,0.00,5.55,1.00,0.00,856.00,200.00,90.00,344.00,0.00,222.00,
2003,7,"RU","ExpressJet Airlines Inc.","AEX","Alexandria, LA: Alexandria International",142.00,28.00,6.47,1.19,11.80,0.00,8.53,1.00,0.00,1383.00,382.00,72.00,497.00,0.00,432.00,
2003,7,"RU","ExpressJet Airlines Inc.","AGS","Augusta, GA: Augusta Regional at Bush Field",123.00,21.00,2.49,0.05,16.93,0.00,1.53,0.00,0.00,1204.00,211.00,1.00,899.00,0.00,93.00,
2003,7,"RU","ExpressJet Airlines Inc.","ALB","Albany, NY: Albany International",196.00,48.00,16.00,2.24,13.23,0.00,16.53,0.00,0.00,2310.00,744.00,130.00,495.00,0.00,941.00,
2003,7,"RU","ExpressJet Airlines Inc.","AMA","Amarillo, TX: Rick Husband Amarillo International",119.00,17.00,2.38,0.06,8.94,0.00,5.62,0.00,0.00,733.00,142.00,2.00,316.00,0.00,273.00,
2003,7,"RU","ExpressJet Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",157.00,33.00,4.32,0.99,22.85,0.00,4.84,0.00,1.00,1765.00,170.00,33.00,1347.00,0.00,215.00,
2003,7,"RU","ExpressJet Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",50.00,5.00,2.01,0.00,1.00,0.00,1.99,0.00,0.00,216.00,96.00,0.00,16.00,0.00,104.00,
2003,7,"RU","ExpressJet Airlines Inc.","AVL","Asheville, NC: Asheville Regional",91.00,14.00,4.59,0.00,7.27,0.00,2.14,1.00,1.00,563.00,193.00,0.00,268.00,0.00,102.00,
2003,7,"RU","ExpressJet Airlines Inc.","BDL","Hartford, CT: Bradley International",197.00,40.00,11.56,2.71,11.65,0.00,14.08,6.00,0.00,1961.00,569.00,196.00,502.00,0.00,694.00,
2003,7,"RU","ExpressJet Airlines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",184.00,43.00,6.94,2.86,27.34,0.00,5.86,1.00,1.00,2230.00,454.00,85.00,1238.00,0.00,453.00,
2003,7,"RU","ExpressJet Airlines Inc.","BNA","Nashville, TN: Nashville International",268.00,50.00,7.83,3.40,32.61,0.00,6.17,0.00,0.00,2592.00,357.00,321.00,1479.00,0.00,435.00,
2003,7,"RU","ExpressJet Airlines Inc.","BOS","Boston, MA: Logan International",16.00,2.00,1.72,0.00,0.28,0.00,0.00,0.00,0.00,67.00,60.00,0.00,7.00,0.00,0.00,
2003,7,"RU","ExpressJet Airlines Inc.","BPT","Beaumont/Port Arthur, TX: Jack Brooks Regional",142.00,21.00,1.63,1.33,15.66,0.00,2.39,0.00,0.00,912.00,61.00,54.00,620.00,0.00,177.00,
2003,7,"RU","ExpressJet Airlines Inc.","BRO","Brownsville, TX: Brownsville South Padre Island International",154.00,22.00,2.48,1.84,12.72,0.00,4.96,1.00,0.00,946.00,65.00,62.00,417.00,0.00,402.00,
2003,7,"RU","ExpressJet Airlines Inc.","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",144.00,23.00,5.71,3.17,10.54,0.00,3.58,3.00,0.00,1147.00,158.00,253.00,518.00,0.00,218.00,
2003,7,"RU","ExpressJet Airlines Inc.","BTV","Burlington, VT: Burlington International",168.00,55.00,11.88,1.56,22.77,0.00,18.79,4.00,0.00,2299.00,654.00,68.00,867.00,0.00,710.00,
2003,7,"RU","ExpressJet Airlines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",234.00,69.00,19.46,3.10,22.93,0.00,23.52,4.00,0.00,3370.00,699.00,328.00,1364.00,0.00,979.00,
2003,7,"RU","ExpressJet Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",131.00,26.00,4.24,0.00,14.55,0.00,7.21,6.00,0.00,1094.00,150.00,0.00,489.00,0.00,455.00,
2003,7,"RU","ExpressJet Airlines Inc.","CAE","Columbia, SC: Columbia Metropolitan",131.00,56.00,6.17,0.91,40.52,0.00,8.40,1.00,0.00,2549.00,276.00,67.00,1783.00,0.00,423.00,
2003,7,"RU","ExpressJet Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",157.00,56.00,6.32,0.48,36.39,0.00,12.80,1.00,0.00,2632.00,486.00,16.00,1483.00,0.00,647.00,
2003,7,"RU","ExpressJet Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",4114.00,816.00,80.34,31.37,438.04,4.10,262.15,46.00,13.00,43652.00,6054.00,2615.00,18368.00,103.00,16512.00,
2003,7,"RU","ExpressJet Airlines Inc.","CLL","College Station/Bryan, TX: Easterwood Field",115.00,17.00,4.52,0.00,12.48,0.00,0.00,2.00,0.00,952.00,379.00,0.00,573.00,0.00,0.00,
2003,7,"RU","ExpressJet Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",377.00,98.00,17.05,2.41,62.75,0.00,15.79,3.00,0.00,5355.00,926.00,400.00,2938.00,0.00,1091.00,
2003,7,"RU","ExpressJet Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",199.00,45.00,11.15,4.91,14.08,0.84,14.03,5.00,0.00,4067.00,843.00,618.00,1577.00,26.00,1003.00,
2003,7,"RU","ExpressJet Airlines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",122.00,20.00,2.05,1.51,10.08,0.00,6.36,0.00,2.00,1019.00,83.00,79.00,464.00,0.00,393.00,
2003,7,"RU","ExpressJet Airlines Inc.","CRP","Corpus Christi, TX: Corpus Christi International",204.00,30.00,6.87,3.26,10.65,0.00,9.23,5.00,0.00,1454.00,335.00,284.00,486.00,0.00,349.00,
2003,7,"RU","ExpressJet Airlines Inc.","CRW","Charleston/Dunbar, WV: Yeager",57.00,12.00,1.71,0.92,7.65,0.00,1.72,0.00,1.00,568.00,38.00,112.00,350.00,0.00,68.00,
2003,7,"RU","ExpressJet Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",333.00,74.00,13.03,3.26,47.90,0.00,9.81,7.00,1.00,4077.00,373.00,349.00,2784.00,0.00,571.00,
2003,7,"RU","ExpressJet Airlines Inc.","DAB","Daytona Beach, FL: Daytona Beach International",62.00,10.00,0.46,0.00,9.12,0.00,0.42,2.00,1.00,350.00,32.00,0.00,305.00,0.00,13.00,
2003,7,"RU","ExpressJet Airlines Inc.","DAL","Dallas, TX: Dallas Love Field",221.00,39.00,8.38,2.67,22.57,0.00,5.39,2.00,0.00,1887.00,557.00,79.00,979.00,0.00,272.00,
2003,7,"RU","ExpressJet Airlines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",231.00,64.00,16.76,3.28,31.50,0.00,12.47,2.00,3.00,3441.00,911.00,191.00,1620.00,0.00,719.00,
2003,7,"RU","ExpressJet Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",274.00,57.00,10.92,2.16,19.71,0.00,24.21,9.00,0.00,3906.00,702.00,141.00,1202.00,0.00,1861.00,
2003,7,"RU","ExpressJet Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",167.00,32.00,7.25,0.07,19.35,0.00,5.33,0.00,1.00,1386.00,322.00,9.00,592.00,0.00,463.00,
2003,7,"RU","ExpressJet Airlines Inc.","DSM","Des Moines, IA: Des Moines International",110.00,38.00,5.79,0.15,26.80,0.00,5.27,0.00,0.00,1498.00,271.00,14.00,903.00,0.00,310.00,
2003,7,"RU","ExpressJet Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",163.00,35.00,10.15,0.89,17.01,0.00,6.95,2.00,0.00,1778.00,799.00,34.00,599.00,0.00,346.00,
2003,7,"RU","ExpressJet Airlines Inc.","EFD","Houston, TX: Ellington",142.00,20.00,3.67,0.09,12.07,0.00,4.17,7.00,0.00,861.00,89.00,10.00,438.00,0.00,324.00,
2003,7,"RU","ExpressJet Airlines Inc.","ELP","El Paso, TX: El Paso International",57.00,11.00,1.32,1.17,6.14,0.00,2.38,0.00,0.00,449.00,49.00,38.00,228.00,0.00,134.00,
2003,7,"RU","ExpressJet Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",4271.00,940.00,74.26,30.63,583.09,4.28,247.74,109.00,18.00,57558.00,6033.00,3295.00,34126.00,88.00,14016.00,
2003,7,"RU","ExpressJet Airlines Inc.","GPT","Gulfport/Biloxi, MS: Gulfport-Biloxi International",114.00,28.00,4.26,1.56,21.09,0.00,1.08,0.00,0.00,891.00,122.00,27.00,709.00,0.00,33.00,
2003,7,"RU","ExpressJet Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",152.00,22.00,6.41,0.17,5.64,0.00,9.78,0.00,0.00,1152.00,315.00,21.00,197.00,0.00,619.00,
2003,7,"RU","ExpressJet Airlines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",150.00,40.00,5.68,1.99,27.90,0.00,4.43,1.00,0.00,1583.00,202.00,168.00,965.00,0.00,248.00,
2003,7,"RU","ExpressJet Airlines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",194.00,39.00,3.29,1.12,26.11,0.00,8.48,3.00,0.00,2240.00,278.00,96.00,1378.00,0.00,488.00,
2003,7,"RU","ExpressJet Airlines Inc.","GUC","Gunnison, CO: Gunnison-Crested Butte Regional",31.00,2.00,0.00,0.00,0.58,0.00,1.42,0.00,0.00,102.00,0.00,0.00,37.00,0.00,65.00,
2003,7,"RU","ExpressJet Airlines Inc.","HPN","White Plains, NY: Westchester County",94.00,11.00,1.58,0.45,5.77,0.00,3.19,3.00,0.00,478.00,65.00,13.00,216.00,0.00,184.00,
2003,7,"RU","ExpressJet Airlines Inc.","HRL","Harlingen/San Benito, TX: Valley International",124.00,19.00,5.42,0.23,10.03,0.00,3.32,0.00,1.00,1018.00,423.00,6.00,314.00,0.00,275.00,
2003,7,"RU","ExpressJet Airlines Inc.","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",58.00,13.00,1.60,0.30,8.36,0.00,2.74,0.00,1.00,466.00,40.00,13.00,301.00,0.00,112.00,
2003,7,"RU","ExpressJet Airlines Inc.","IAD","Washington, DC: Washington Dulles International",271.00,42.00,9.31,1.17,23.43,0.00,8.09,12.00,1.00,2138.00,524.00,48.00,1319.00,0.00,247.00,
2003,7,"RU","ExpressJet Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",6453.00,1121.00,83.46,42.98,549.30,2.01,443.25,37.00,39.00,49566.00,5120.00,3302.00,18001.00,51.00,23092.00,
2003,7,"RU","ExpressJet Airlines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",84.00,19.00,4.39,0.30,7.93,0.00,6.38,0.00,0.00,770.00,107.00,21.00,401.00,0.00,241.00,
2003,7,"RU","ExpressJet Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",340.00,73.00,13.96,2.54,34.31,0.19,22.00,2.00,1.00,3873.00,695.00,173.00,1664.00,8.00,1333.00,
2003,7,"RU","ExpressJet Airlines Inc.","ISP","Islip, NY: Long Island MacArthur",57.00,16.00,1.00,0.83,10.62,0.00,3.54,0.00,0.00,513.00,24.00,29.00,289.00,0.00,171.00,
2003,7,"RU","ExpressJet Airlines Inc.","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",111.00,28.00,2.18,0.33,22.99,0.00,2.51,0.00,0.00,1034.00,79.00,17.00,829.00,0.00,109.00,
2003,7,"RU","ExpressJet Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",122.00,23.00,3.07,1.88,17.67,0.00,0.38,0.00,1.00,867.00,162.00,47.00,642.00,0.00,16.00,
2003,7,"RU","ExpressJet Airlines Inc.","JFK","New York, NY: John F. Kennedy International",50.00,5.00,1.00,0.18,3.29,0.00,0.53,2.00,0.00,222.00,36.00,6.00,172.00,0.00,8.00,
2003,7,"RU","ExpressJet Airlines Inc.","LBB","Lubbock, TX: Lubbock Preston Smith International",123.00,19.00,2.72,2.81,10.21,0.00,3.26,0.00,0.00,937.00,125.00,261.00,447.00,0.00,104.00,
2003,7,"RU","ExpressJet Airlines Inc.","LCH","Lake Charles, LA: Lake Charles Regional",145.00,20.00,3.00,1.80,9.49,0.00,5.71,0.00,0.00,925.00,102.00,62.00,445.00,0.00,316.00,
2003,7,"RU","ExpressJet Airlines Inc.","LEX","Lexington, KY: Blue Grass",130.00,49.00,4.04,1.78,34.92,0.00,8.25,0.00,0.00,2495.00,178.00,105.00,1534.00,0.00,678.00,
2003,7,"RU","ExpressJet Airlines Inc.","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",199.00,38.00,11.09,3.39,13.71,0.00,9.81,2.00,1.00,1506.00,363.00,184.00,485.00,0.00,474.00,
2003,7,"RU","ExpressJet Airlines Inc.","LGA","New York, NY: LaGuardia",136.00,23.00,2.00,0.48,15.18,0.00,5.34,6.00,0.00,1107.00,143.00,24.00,645.00,0.00,295.00,
2003,7,"RU","ExpressJet Airlines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",142.00,32.00,3.72,1.50,22.10,0.00,4.68,1.00,0.00,1151.00,106.00,56.00,751.00,0.00,238.00,
2003,7,"RU","ExpressJet Airlines Inc.","LRD","Laredo, TX: Laredo International",84.00,20.00,3.52,0.01,10.91,0.00,5.55,0.00,0.00,1105.00,181.00,3.00,571.00,0.00,350.00,
2003,7,"RU","ExpressJet Airlines Inc.","MAF","Midland/Odessa, TX: Midland International Air and Space Port",150.00,25.00,2.31,1.10,12.24,0.00,9.35,0.00,0.00,1185.00,122.00,38.00,598.00,0.00,427.00,
2003,7,"RU","ExpressJet Airlines Inc.","MCI","Kansas City, MO: Kansas City International",243.00,40.00,5.36,5.01,21.07,0.00,8.56,3.00,0.00,2572.00,260.00,496.00,1142.00,0.00,674.00,
2003,7,"RU","ExpressJet Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",76.00,9.00,2.03,0.00,1.61,0.00,5.36,2.00,0.00,286.00,41.00,0.00,49.00,0.00,196.00,
2003,7,"RU","ExpressJet Airlines Inc.","MDW","Chicago, IL: Chicago Midway International",129.00,16.00,2.00,0.22,9.16,0.00,4.62,1.00,3.00,1083.00,208.00,11.00,563.00,0.00,301.00,
2003,7,"RU","ExpressJet Airlines Inc.","MEM","Memphis, TN: Memphis International",245.00,59.00,10.03,2.03,38.00,0.00,8.93,1.00,0.00,3189.00,516.00,395.00,1855.00,0.00,423.00,
2003,7,"RU","ExpressJet Airlines Inc.","MHT","Manchester, NH: Manchester-Boston Regional",196.00,26.00,2.90,1.39,12.20,1.00,8.51,2.00,0.00,1001.00,112.00,39.00,393.00,35.00,422.00,
2003,7,"RU","ExpressJet Airlines Inc.","MIA","Miami, FL: Miami International",39.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,79.00,17.00,0.00,62.00,0.00,0.00,
2003,7,"RU","ExpressJet Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",319.00,72.00,15.65,1.86,39.30,0.55,14.64,1.00,1.00,3378.00,563.00,89.00,1644.00,12.00,1070.00,
2003,7,"RU","ExpressJet Airlines Inc.","MLU","Monroe, LA: Monroe Regional",80.00,7.00,0.00,0.00,2.00,0.00,5.00,1.00,0.00,290.00,0.00,0.00,57.00,0.00,233.00,
2003,7,"RU","ExpressJet Airlines Inc.","MOB","Mobile, AL: Mobile Regional",123.00,27.00,2.92,1.15,17.46,0.00,5.47,0.00,0.00,1173.00,97.00,44.00,803.00,0.00,229.00,
2003,7,"RU","ExpressJet Airlines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",106.00,27.00,3.41,3.48,7.76,0.00,12.34,0.00,0.00,1892.00,183.00,173.00,525.00,0.00,1011.00,
2003,7,"RU","ExpressJet Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",107.00,10.00,2.58,0.24,3.05,0.00,4.13,0.00,0.00,430.00,52.00,33.00,152.00,0.00,193.00,
2003,7,"RU","ExpressJet Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",57.00,4.00,0.00,1.00,2.00,0.00,1.00,0.00,0.00,183.00,0.00,50.00,69.00,0.00,64.00,
2003,7,"RU","ExpressJet Airlines Inc.","MTJ","Montrose/Delta, CO: Montrose Regional",31.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,86.00,0.00,0.00,86.00,0.00,0.00,
2003,7,"RU","ExpressJet Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",173.00,43.00,11.84,0.05,23.14,0.00,7.97,0.00,0.00,1819.00,416.00,3.00,1072.00,0.00,328.00,
2003,7,"RU","ExpressJet Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",175.00,43.00,6.03,1.59,27.92,0.00,7.47,1.00,0.00,2500.00,245.00,71.00,1647.00,0.00,537.00,
2003,7,"RU","ExpressJet Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",195.00,49.00,4.60,6.18,26.19,0.00,12.03,9.00,2.00,4452.00,241.00,385.00,2715.00,0.00,1111.00,
2003,7,"RU","ExpressJet Airlines Inc.","ORF","Norfolk, VA: Norfolk International",202.00,34.00,6.29,1.11,18.86,0.00,7.74,3.00,0.00,1339.00,280.00,50.00,678.00,0.00,331.00,
2003,7,"RU","ExpressJet Airlines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2003,7,"RU","ExpressJet Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",107.00,21.00,0.00,1.02,17.28,0.00,2.70,5.00,0.00,1128.00,0.00,104.00,807.00,0.00,217.00,
